Radio Caprice - Celtic	http://79.111.14.76:8002/celtic	0
Radio Caprice - Chamber / Baroque / Pop / Rock	http://79.111.14.76:8002/chamberpop	0
Radio Caprice - Chamber Classical	http://213.141.131.10:8000/chamber	0
Radio Caprice - Chamber Jazz	http://79.120.39.202:8002/chamberjazz	0
Radio Caprice - Chicago blues	http://79.111.14.76:8000/chicagoblues	0
Radio Caprice - Chicago Blues	http://79.111.14.76:8002/chicagoblues	0
Radio Caprice - Chill Out	http://79.111.14.76:8002/chillout	0
Radio Caprice - Chill Out	http://79.111.14.76:9067/	0
Radio Caprice - Chiptune	http://79.111.119.111:8004/chiptune	0
Radio caprice - Choral/Vocal Music	http://79.120.39.202:8000/chorus	0
Radio Caprice - Christian Sacred Music	http://213.141.131.10:8000/sacred	0
Radio Caprice - Classic Rock / Rock	http://79.120.77.11:8002/rock	0
Radio Caprice - Classical Baroque	http://79.111.14.76:8002/baroque	0
Radio Caprice - Classical Guitar	http://213.141.131.10:8000/classguitar	0
Radio Caprice - Classical Piano	http://79.120.39.202:9069/;	0
Radio Caprice - Classical Symphonic Music	http://79.120.77.11:8002/classical	0
Radio Caprice - Computer / Video Game Music (Ost / Score / Soundrack)	http://79.120.39.202:9139/	0
Radio Caprice - Contemporary Classical	http://79.111.119.111:8002/contclass	0
Radio Caprice - Contemporary Jazz	http://79.111.119.111:8002/contemporaryjazz	0
Radio Caprice - Cool / West Coast Jazz	http://79.120.39.202:8002/cooljazz	0
Radio Caprice - Cool Jazz	http://79.120.39.202:9085/;	0
Radio Caprice - Country Rock	http://79.111.119.111:8002/countryrock	0
Radio Caprice - Crossover Prog	http://79.111.14.76:8002/crossoverprog	0
Radio Caprice - Crust Punk	http://79.120.39.202:9123/	0
Radio Caprice - Cyberpunk [1]	http://79.120.12.130:8002/cyberpunk	0
Radio Caprice - Cyberpunk [2]	http://79.120.12.130:8000/cyberpunk	0
Radio Caprice - Cyberpunk [3]	http://79.120.12.130:8004/cyberpunk	0
Radio Caprice - Dance Pop	http://79.120.77.11:8002/dancepop	0
